,SK_ID_CURR,PROBABILITY_VALUE_1
117,434371,0.08269901716956889
118,382582,0.11097749281736971
119,197878,0.025749186579626864
120,189555,0.10170982211309423
121,273167,0.0961394722765093
122,241255,0.05069894916119695
123,168675,0.05468114054022717
124,260249,0.03518442282300774
125,181438,0.046221589556860676
126,247375,0.12744691497762708
127,426054,0.05765742014384215
128,264562,0.033100199141761384
129,133340,0.4695970153025678
130,325719,0.09485473933617547
131,447395,0.051523125771703183
132,452598,0.025798650333332285
133,311400,0.06324236296118815
134,341080,0.048148206859653854
135,373081,0.13803135979560677
136,404162,0.1599543829411959
137,242418,0.07197912959343086
138,237969,0.033363386647788894
139,360771,0.09328857038294468
140,231795,0.06795911837496883
141,146290,0.023834716935161752
142,421260,0.048211881019499976
143,315059,0.04419227896946737
144,282509,0.05282666774538082
145,182155,0.17392665318516626
146,107722,0.052958828214765205
147,396388,0.2109629523663784
148,330258,0.15956123771554417
149,341315,0.49044628981195343
150,320906,0.045839192608077964
151,212236,0.017004312086952463
152,235119,0.013274579677431888
153,292404,0.06548026974225957
154,229696,0.06968217208713301
155,258282,0.01094311583803514
156,215108,0.01159607663146492
157,274567,0.042442311007131445
158,432205,0.08704237277610032
159,353839,0.024306557759114247
160,327514,0.14183964773150073
161,285013,0.020923140029020477
162,442313,0.03824194379764277
163,404195,0.10749681200758367
164,438392,0.03876416213205049
165,309398,0.0969997379283705
166,219282,0.0776141608390526
167,260308,0.10031573634321216
168,135148,0.014258946959552559
169,445234,0.15554953658072468
170,168834,0.024408885871783175
171,329599,0.12493770690027617
172,362760,0.08093983412838798
173,163956,0.46200377940680926
174,445122,0.5511791040832034
175,251032,0.20942387575476895
176,351312,0.01625340404506965
177,302118,0.16690163748474693
178,359576,0.014451891323146589
179,171282,0.039896516911425754
180,352937,0.03647695251060191
181,449162,0.03377944664672681
182,421092,0.06136085487000777
183,141802,0.1819493405257452
184,108833,0.17195746459048405
185,148965,0.12836413204179115
186,121902,0.133679004204222
187,100242,0.01815077361445312
188,169654,0.06035867260865984
189,276094,0.014352234720540664
190,415451,0.0423044767549265
191,248819,0.04258097926002919
192,389326,0.04752839454471562
193,210540,0.13181842902316762
194,439749,0.02891826515206405
195,320069,0.036760731767475165
196,393996,0.021405703372486054
197,198943,0.29746198481938224
198,311392,0.042443176871742934
199,291040,0.05674048541390404
200,173126,0.01026795965826528
201,442873,0.059104422099136855
202,319254,0.07247017392625177
203,426528,0.02797065626340317
204,200805,0.03669888206328862
205,173889,0.01918649242402917
206,116171,0.023003877854942362
207,155997,0.06191885400656609
208,115874,0.05201483529218688
209,125263,0.12217045773817098
210,361455,0.02617113723647162
211,307117,0.12313565617787725
212,199346,0.05947792636329305
213,444746,0.02104481603487197
214,211032,0.033453663565878776
215,201396,0.1059248268270815
216,252107,0.027847832627581743
217,244492,0.13780233142470807
218,287818,0.08267687585709484
219,316442,0.06458068760342041
220,366020,0.11146363873535868
221,126061,0.03529717644281558
222,382315,0.03421359397180519
223,314882,0.06246499892036936
224,448535,0.3053631971124988
225,280609,0.030777061791179963
226,178743,0.019591198224886818
227,125823,0.048189160230962806
228,434572,0.054963177911219255
229,440279,0.21038660881782947
230,140307,0.03376199458931966
231,347288,0.058974376020795326
232,210124,0.022332077705175937
233,313107,0.04652362243346671
234,190816,0.0931428817157339
235,375291,0.04667047320600055
236,346276,0.0174305734166913
237,156775,0.2302708710003636
238,437197,0.12987978710866077
239,317309,0.02997534192688952
240,122119,0.020850030069904706
241,261788,0.03842586223935312
242,420159,0.03439419804747168
243,193244,0.11358129326926239
244,124358,0.07691930662775931
245,446769,0.18439009283945654
246,356875,0.027358130977075314
247,361425,0.05821997019499873
248,356234,0.04107708964505986
249,393083,0.045600498621808885
250,121409,0.05966248793811406
251,319077,0.0376601747205613
252,316115,0.08891118038748345
253,379361,0.09322459638078587
254,133822,0.13027240334830087
255,220485,0.22744418368238606
256,330520,0.015611297598673756
257,401779,0.02609064000034742
258,437590,0.025990112426047367
259,118908,0.058492077932289
260,283935,0.02119858698411113
261,147601,0.055387824240055415
262,121634,0.30389822412010553
263,171054,0.14628758170107886
264,207837,0.25076460090701097
265,112485,0.06991680319868644
266,277914,0.035112938588110446
267,440089,0.04540940925624934
268,403042,0.05268215132353692
269,157589,0.13334071840901512
270,252415,0.10429826736124559
271,300311,0.01687947117952114
272,258099,0.05654469470028767
273,268428,0.020950092300709208
274,236746,0.08051421442975264
275,222744,0.015906115371151552
276,108294,0.02028556637963065
277,286390,0.012483069955912938
278,340617,0.03346496077954692
279,401079,0.07813983483932746
280,140473,0.013696546246023025
281,281105,0.015262864620469562
282,398022,0.036643519520824085
283,368368,0.04581876009338896
284,273618,0.016069681267660754
285,238835,0.016022103750533274
286,451405,0.15602507683715758
287,220268,0.028718971058976778
288,111236,0.074224261991847
289,229372,0.044097601739785004
290,214909,0.11576714044572955
291,424465,0.13160246043981433
292,425753,0.05250654472645683
293,187107,0.006046425817181243
294,355551,0.018354323309141458
295,150875,0.01419213493059923
296,228360,0.05463750589079374
297,158449,0.13870345813145885
298,256827,0.0277926700799929
299,452482,0.025657408861419918
300,240143,0.027328819115731828
301,345371,0.052802669226633826
302,367140,0.029192752320358208
303,425216,0.03031962339562595
304,306460,0.025024558170264614
305,261919,0.10158874167885708
306,378545,0.05548542108161158
307,376784,0.17833445620577415
308,321675,0.10423622324691739
309,413821,0.013190429053017304
310,115870,0.01812330632733915
311,150067,0.07322998973401147
312,444215,0.044173063293859526
313,455421,0.020897644660847165
314,127234,0.10081378113223902
315,422385,0.03810668705461323
316,145471,0.22470195264393003
317,267867,0.035357399092006234
318,342040,0.18513815771149064
319,232639,0.09838726956794491
320,379752,0.04456275234222347
321,107047,0.03936697286709362
322,128773,0.14865420303805102
323,226072,0.10432006711936441
324,424147,0.1367151441886517
325,371123,0.16568841609097398
326,418636,0.04303620507121613
327,176632,0.022155161118840295
328,446395,0.0732431424729497
329,189140,0.0838005698549271
330,250851,0.10397164437513988
331,416391,0.06173679517039767
332,245881,0.08444393346484327
333,296736,0.030643947400249585
334,193826,0.25554358623017465
335,116843,0.1201090754579057
336,180901,0.2381076583422064
337,212322,0.19170966769533257
338,139141,0.02684907052569427
339,267885,0.11028711905352381
340,252227,0.016054799944489606
341,405466,0.025173292288545424
342,361985,0.09888203266198681
343,103758,0.06571994408885329
344,244944,0.09043989798304725
345,125301,0.2427400423275139
346,245826,0.02188062150971331
347,127394,0.2025648829092085
348,223321,0.04295688625644946
349,433192,0.035775533306791965
350,436795,0.047171654077922336
351,311093,0.006539203522039767
352,343150,0.1397372770785836
353,147034,0.02069177918615103
354,187683,0.04129504661465879
355,306945,0.04270528975749947
356,248625,0.17641662333675323
357,179828,0.1050399460553899
358,293811,0.5408519361883726
359,429605,0.02624707314159769
360,343104,0.07644956196442262
361,158792,0.15643080413944804
362,229537,0.06304499265000559
363,404533,0.02213864802836175
364,455507,0.31625898390487645
365,269784,0.045732372478881275
366,436527,0.025650932132707076
367,284372,0.058133008018187535
368,333637,0.23103695404000094
369,199780,0.14544234859681937
370,362103,0.18430907415164366
371,262900,0.01947973981620365
372,287481,0.2951868365140472
373,422925,0.05136522127119151
374,190888,0.12177655606862142
375,313046,0.017444762732075028
376,171286,0.10609864764002333
377,427096,0.05604117266738667
378,197712,0.13108909252185721
379,133508,0.1260534147312269
380,183904,0.01737188407416231
381,163168,0.5248614307359059
382,125740,0.05233774874043171
383,394614,0.023985763862086618
384,443207,0.13821036978028112
385,277385,0.017024861244967188
386,432854,0.03865773394054915
387,175118,0.030365664646550005
388,177634,0.13738188063223472
389,359767,0.05195212326733577
390,198443,0.04534662574556764
391,365637,0.023820850854864527
392,141073,0.051378926505750454
393,352545,0.1037260636434055
394,162456,0.012485656199444396
395,207216,0.08299138325416536
396,288483,0.2971304755171006
397,134994,0.015221703076504382
398,179586,0.0536930071953131
399,249799,0.0381972379000691
400,118095,0.013324763246292549
401,415596,0.05749947054160206
402,390596,0.03123060526618933
403,112781,0.0600914693929777
404,123894,0.080425765553847
405,128093,0.027335533498181127
406,355216,0.04916111700975105
407,305353,0.05047557756260223
408,455753,0.05697538147697422
409,328893,0.09142262518513944
410,173741,0.07887473787883106
411,169823,0.0815353110033707
412,374097,0.23420450882001148
413,132210,0.12650988882146283
414,424435,0.020292677426957863
415,228112,0.0660485073999868
416,359167,0.0538411627224713
417,221299,0.06373028848652391
418,349867,0.2567848068817454
419,346581,0.037942314731794206
420,121441,0.14107717547690826
421,349412,0.15639959111417742
422,444267,0.1502524925032575
423,236539,0.1477813334520912
424,450175,0.17915959080174929
425,336834,0.20136771153415625
426,341376,0.10424353942524167
427,447152,0.15713944340491826
428,120656,0.14934001865261023
429,326844,0.17082427955572035
430,319431,0.08015326086432695
431,445901,0.06588054682192332
432,452186,0.08623324564534722
433,366510,0.02681468893325832
434,318465,0.06814039026797195
435,123406,0.0652537759564756
436,290237,0.06127348148815673
437,120973,0.0517820145819418
438,280763,0.1388798968281272
439,416911,0.033559732950922315
440,365876,0.04650782158540871
441,381252,0.055362429079343335
442,145116,0.12714461046546777
443,187816,0.06359755832487182
444,337507,0.29893758514171065
445,222412,0.05579747856333006
446,324102,0.022036782248984116
447,201809,0.046928335065737514
448,204825,0.06167263643045663
449,388563,0.020113554142829903
450,140171,0.012687776613047992
451,392850,0.0560770529469228
452,210311,0.2869261497756805
453,338217,0.09186038802187972
454,109751,0.0627848229668005
455,233440,0.03534358035051303
456,152733,0.0651442154444904
457,224331,0.023287854674373942
458,385109,0.028387569133458215
459,162466,0.019558707690912377
460,231766,0.14628055856505576
461,283610,0.023267053786385064
462,192476,0.13611075206699305
463,399183,0.14015838892088722
464,161633,0.0880913983242816
465,141026,0.2714350496596829
466,399379,0.081832414671933
467,117699,0.03456546633250967
468,385533,0.4052385777833514
469,209400,0.06673967531585528
470,256262,0.14323574039444736
471,288578,0.14823485123356167
472,380753,0.059504156711011134
473,381351,0.05424565678144146
474,421320,0.04138554683613999
475,100930,0.021899995280414523
476,229792,0.15316239152808456
477,301172,0.07482327340635583
478,180390,0.20967154976997882
479,355215,0.0958935286168791
480,342524,0.023241946916373143
481,446559,0.021548461712361494
482,263618,0.06087233358140725
483,343267,0.10268024548756327
484,104662,0.0681272807246278
485,172455,0.17081580972712782
486,170858,0.4279317940808056
487,105930,0.06446377591294812
488,284546,0.023553941322376502
489,236789,0.07999004275092583
490,432973,0.02761656174682041
491,185541,0.01904645511610789
492,402132,0.056972631314890915
493,290616,0.1380174341534206
494,264713,0.018072407274211957
495,107945,0.1627484793600153
496,119720,0.19370848125762655
497,107118,0.025396247973686756
498,312523,0.015070417340988924
499,323945,0.048235304276985164
500,117061,0.09269910544236883
501,386447,0.08161597400790371
502,293564,0.08242583882087733
503,123269,0.08943307653692074
504,199101,0.1179125579948786
505,230146,0.12090656718085913
506,382780,0.08363380920318654
507,338144,0.16606571666691303
508,296473,0.03651480042109089
509,122773,0.020640083450409918
510,236786,0.30758808127569665
511,130899,0.046547292101015325
512,187811,0.06995301136932251
513,358190,0.0207462357022226
514,212163,0.060561881953660614
515,317415,0.047997547216860746
516,341725,0.12191832794282115
517,204250,0.12029999577950425
518,267875,0.10355250392994353
519,173758,0.038280694745411535
520,159830,0.03072034119653915
521,210119,0.09658906782309783
522,211626,0.07553863512210171
523,267566,0.021481596579107354
524,429899,0.16106909004074985
525,401555,0.08970690306859226
526,437600,0.04359496962670942
527,186075,0.16454341907066647
528,154073,0.29256264914018637
529,123939,0.026816896575444813
530,145150,0.07111222733612751
531,305542,0.02683446643202975
532,185587,0.059249302214236965
533,195453,0.025415948493159164
534,416762,0.031073102002729655
535,268360,0.1196947772934093
536,287832,0.07093774019223972
537,412813,0.03451783847192102
538,307741,0.04868189924980763
539,231403,0.059127475280799174
540,273161,0.08381992988585844
541,435457,0.23197962033829037
542,348968,0.02241113651106974
543,317896,0.03877049501483071
544,363752,0.03955550186499736
545,153354,0.11258105096892068
546,208850,0.05806013315368093
547,423897,0.12047105169328386
548,129236,0.03817121886416197
549,451493,0.024569299103472934
550,191700,0.10739661582707703
551,243799,0.1188200977296445
552,280930,0.021543023416643856
553,196924,0.16878423745990032
554,128719,0.04568571154003087
555,442798,0.020209205478127806
556,267688,0.06796872658463327
557,326158,0.015991679840998883
558,129891,0.1243569665038904
559,418338,0.018207736182257878
560,180268,0.036450607306049
561,394792,0.03308167592860144
562,433909,0.02076835112663908
563,302114,0.22018284734124186
564,267415,0.032939287981943156
565,224761,0.0836183203866709
566,432662,0.14145222458855605
567,396802,0.07565718832490063
568,103710,0.07202312217564481
569,430454,0.05187459149505998
570,287188,0.030876328998614082
571,171203,0.022309927757987524
572,239852,0.019622404196467044
573,171283,0.03869203578273256
574,407908,0.037808758660810626
575,455242,0.06668298028540784
576,246094,0.029317558827896936
577,424233,0.027529708169644087
578,171832,0.05072849110378669
579,120901,0.3393815675497854
580,122052,0.12798193943466027
581,148017,0.09840432518836023
582,179351,0.00688186324170353
583,148505,0.09066940359231082
584,179011,0.29576722372453657
585,215027,0.09186314668826638
586,318240,0.04900062749283365
587,376709,0.02667844199639479
588,408079,0.14824130522732848
589,248436,0.05108109541628736
590,210078,0.04510148561439871
591,441422,0.010017845831260443
592,298528,0.023335078156828545
593,152534,0.025807805421613986
594,446793,0.014230282902985919
595,430687,0.09840600457215806
596,178056,0.061367014718531364
597,282689,0.09798434230748354
598,435643,0.0929206749631056
599,287461,0.32899914180478235
600,215090,0.07206786255173114
601,149145,0.07856899414412344
602,101396,0.05006621844341178
603,321349,0.09013420161585851
604,325183,0.16250075312172443
605,174489,0.05544482687274382
606,415289,0.24093758840863216
607,289830,0.15959483203092675
608,265219,0.024706376879210176
609,282762,0.0689227736364928
610,342035,0.12448462875333587
611,129718,0.09748429376264446
612,139577,0.12083538445811877
613,348219,0.15535247500546467
614,200856,0.08889246096124757
615,107288,0.09964075726267653
616,405255,0.04270271562347838
617,287896,0.049949153312179036
618,158067,0.0418986342683775
619,222731,0.041701948848849896
620,364933,0.10205105189959879
621,164540,0.023412037325186427
622,380213,0.07927433293449081
623,380432,0.23550464742473595
624,271909,0.03357052382995843
625,300892,0.09111323644235343
626,231823,0.04395723049901539
627,209496,0.02487213720974531
628,417601,0.026305384425980356
629,307727,0.03163111817588297
630,215176,0.023521594422484454
631,151734,0.029256701289584453
632,257413,0.02869200502418149
633,224101,0.13759727523158702
634,325756,0.0581158575513938
635,453640,0.03283674752296952
636,440958,0.23347302637849043
637,233537,0.03622932878001077
638,432740,0.1318515135421099
639,213104,0.06286650891628795
640,309416,0.02597964456768121
641,351650,0.10105136258231538
642,296215,0.02908271360883667
643,141846,0.0062267741534462
644,264634,0.1984808897889694
645,273887,0.10679159868213604
646,437683,0.1341897401808678
647,278991,0.14921308558187324
648,429486,0.08348759846719518
649,162119,0.03219070630872713
650,401612,0.10550964040925563
651,194508,0.10691382874409135
652,338461,0.1493042509117628
653,339201,0.09625510077747215
654,419735,0.03189047445765783
655,106742,0.03424717671679407
656,313315,0.048081276379284464
657,430012,0.050546214071619626
658,303463,0.013504951591719029
659,196645,0.00808089286248364
660,251634,0.08657633338293166
661,235739,0.037404084078720416
662,130969,0.15317030957681377
663,214669,0.06847474159860067
664,319724,0.219707247886351
665,400128,0.01746293028543331
666,179416,0.030473208578337616
667,154642,0.07367013506196927
668,256811,0.1896680379323118
669,256806,0.09318993452333836
670,372763,0.02041757911737065
671,289303,0.04030070881589534
672,453154,0.4307052183230026
673,292810,0.0350363372563399
674,184620,0.014509193414898511
675,243417,0.023173825508558517
676,131176,0.3065426482712992
677,420677,0.019811603459480735
678,405891,0.01980545164837904
679,133739,0.05683657305430548
680,336662,0.09179824052908712
681,303677,0.08585639653440338
682,354194,0.15749296140557925
683,324213,0.07460588561692574
684,178379,0.01137112383515087
685,345278,0.026635761902475387
686,338754,0.08969238946205776
687,231959,0.09280555031241791
688,269926,0.05712275379486341
689,444331,0.10097638393814891
690,424562,0.013554288718534802
691,133291,0.013487593905825958
692,101507,0.08239254471338626
693,150994,0.07875357552192172
694,106835,0.045468843940307695
695,273746,0.2431137640069233
696,143785,0.02619189986640326
697,256836,0.23101497651349845
698,134297,0.035783223012213254
699,404136,0.02879007724933085
700,141351,0.14539255736355558
701,226107,0.11564985055857771
702,121957,0.23612810544621057
703,336142,0.02912935917465299
704,367335,0.03631613753125878
705,138181,0.052304918386374286
706,157364,0.09252790378928226
707,452183,0.2101337915125971
708,212516,0.026078032013813292
709,203158,0.018398918515031594
710,406759,0.04392560664275669
711,178177,0.04099830939546466
712,270542,0.22160325423279364
713,327748,0.18208199769498914
714,227683,0.07018121164950596
715,289664,0.2902758697745377
716,434426,0.08833475503086023
717,293054,0.04313425841936379
718,392066,0.1012974896016643
719,196257,0.18464847945080173
720,368329,0.20907411614093938
721,230131,0.08371225387627992
722,137643,0.21930248641546862
723,127574,0.11819777864121246
724,358176,0.021133424864844656
725,341868,0.01838633044111187
726,360233,0.03458283917738039
727,287436,0.08002953914262663
728,397751,0.33571433480151364
729,247735,0.1345021684494723
730,176811,0.14046785824547728
731,447514,0.03561562822253581
732,354489,0.12168543040409971
733,282867,0.16019486626749524
734,245371,0.07439340234702892
735,419105,0.0868220477084912
736,242855,0.15457891366184187
737,104423,0.05438216178789788
738,260576,0.02865716896484984
739,297581,0.08662329935046509
740,323875,0.028678897118265143
741,299569,0.02726468405115036
742,107482,0.026534473452225975
743,443584,0.05793966413008393
744,103685,0.015378551884614306
745,443139,0.11703027725380571
746,121751,0.020784971917063744
747,380910,0.058102024007546826
748,398250,0.17811883331487313
749,148942,0.014885358448730466
750,375599,0.06213845823388701
751,441111,0.07924390236836774
752,137303,0.04267889176098843
753,305674,0.0678992177189225
754,162212,0.018087707902922124
755,384634,0.38103928216382726
756,409496,0.07227891416294402
757,443665,0.058157223775556
758,311485,0.25889639624646504
759,161281,0.05915150734882408
760,290820,0.0373662207491035
761,306137,0.01955582775564767
762,448425,0.06552203598332718
763,153404,0.19878480745665045
764,406885,0.04387484998497976
765,345830,0.013999993213198112
766,313402,0.05731010595879306
767,221970,0.10823036839966789
768,171904,0.05075207188949071
769,368302,0.033837275580492
770,254273,0.09685102537352795
771,269398,0.11160168381108855
772,128600,0.029304296038688518
773,399406,0.03427110840514757
774,104414,0.0863865504286166
775,237337,0.04468529962703301
776,208095,0.07188338596427898
777,198119,0.08737558776486218
778,185532,0.02216110670970533
779,260490,0.4688613172661044
780,116423,0.06611784271273881
781,263135,0.13175357766999835
782,269356,0.07188383549953181
783,239528,0.0899146325856302
784,355931,0.029641636222567835
785,300940,0.04487817300596485
786,451495,0.06325092061484988
787,450156,0.0688730364223592
788,248885,0.08033412260495322
789,355814,0.04009145385549421
790,290055,0.06502659697244846
791,275777,0.02873012080570872
792,333879,0.10062175360314665
793,395867,0.01903081937560275
794,376678,0.014946822439548722
795,110191,0.017163985701672657
796,445733,0.12753548839528883
797,304996,0.15179243282058671
798,297710,0.10812980316368011
799,294034,0.01746814497026094
800,256430,0.14134325102541703
801,426775,0.017390394923911822
802,169617,0.03392761582850961
803,150057,0.08541339659710953
804,385445,0.031953631037142986
805,232706,0.020947260514096094
806,277313,0.08541976379137146
807,287279,0.019209498723474744
808,452687,0.05199867125421571
809,372689,0.061793814187102454
810,312391,0.06279476295839628
811,259576,0.1768915172192252
812,367131,0.024184095852483833
813,120508,0.013860966481840944
814,331245,0.04184899785605172
815,338925,0.015154042485995499
816,257246,0.20698463769266442
817,160751,0.0694136610679972
818,378007,0.05061812292428845
819,355717,0.03142349739284248
820,243271,0.02764876198323204
821,267838,0.14858887353589814
822,442806,0.06600820967886642
823,380642,0.02345518293655566
824,242153,0.10648198489052257
825,235100,0.3780197278582284
826,353951,0.042464790822140316
827,436292,0.07224731718241825
828,374462,0.0338486421716025
829,144542,0.05771995025286398
830,402099,0.22005735053815076
831,254989,0.03281153754095621
832,423455,0.06725167266242331
833,349985,0.07439815274972425
834,358093,0.049781203054398496
835,411311,0.049635205485554855
836,224209,0.07039265345189825
837,378443,0.020586533488858656
838,238997,0.02745999964749316
839,139697,0.050933907551964405
840,352493,0.36086502376422147
841,212394,0.05351541737591363
842,423306,0.050439642218019776
843,209014,0.0331684226323785
844,390004,0.047858334466443
845,151996,0.2821338163389378
846,319005,0.0350116403022826
847,330852,0.01957051285964584
848,121823,0.07379470074132181
849,455207,0.07586872799387123
850,351983,0.06552711683848547
851,141313,0.02527502738384974
852,269446,0.010424630160022156
853,146899,0.06514163047906166
854,218364,0.08031456834580578
855,211841,0.04551092418380676
856,310165,0.07750444054858618
857,130020,0.05462413495279657
858,322284,0.11021643406339168
859,155914,0.030403234936217674
860,241637,0.1762386692047109
861,372818,0.038094790173640876
862,237477,0.04279464240647716
863,337598,0.14050661764395347
864,318773,0.03258067171583256
865,278475,0.033474156515027956
866,402569,0.06672839121474029
867,442113,0.044443947077758825
868,373282,0.014306471432455777
869,104038,0.037219821917045384
870,312606,0.05350458275972298
871,445304,0.17247116062460793
872,406432,0.022500840435804418
873,272664,0.029015154341902473
874,392865,0.07251520816943578
875,408994,0.04007625271300974
876,407185,0.01725425113719808
877,191058,0.1334633282488347
878,116166,0.10081086610538025
879,177614,0.06152223981440285
880,147266,0.022902298339272834
881,231806,0.05412626255957252
882,197549,0.04170017254389567
883,340053,0.1598413902683014
884,292201,0.011604926596487746
885,417347,0.05090358649788728
886,247667,0.051588428253811644
887,216400,0.08334161802108302
888,425846,0.040655555847990715
889,218072,0.06295413370097681
890,320652,0.03427281922319186
891,144408,0.0998294451718812
892,332217,0.06658666360247274
893,276601,0.09312169810694321
894,320246,0.23342123567847575
895,176451,0.13595176366175435
896,345589,0.02358222298740535
897,314881,0.04456375337520898
898,391187,0.06816246313838843
899,389721,0.02872048165385992
900,403146,0.11491312349541695
901,350348,0.2222977990266243
902,368932,0.1302770734045901
903,431925,0.024479157919818768
904,191269,0.03315936608710759
905,136839,0.12407600585056287
906,179484,0.019603804639777563
907,324331,0.05794400581330905
908,366290,0.017051318574223644
909,296220,0.03210601867649391
910,291984,0.1928162138636116
911,366903,0.06602087232515187
912,120141,0.02736206498562758
913,300543,0.08747058171554013
914,104117,0.03742793131495695
915,242380,0.04985900323768224
916,331283,0.012051185956471649
917,451552,0.0090579324548292
918,288100,0.12360047374418758
919,141428,0.11081630463920832
920,340280,0.20209269750500752
921,387523,0.01433363592868304
922,129679,0.02773511033884725
923,266426,0.09205609880784327
924,173962,0.041322183771834935
925,456087,0.08727090400780607
926,345637,0.02875326971609951
927,445952,0.0861560231580412
928,317214,0.11299860712628076
929,190212,0.13370007856516009
930,105459,0.018248614742966462
931,105504,0.018053078833716627
932,352755,0.06956843918323397
933,361192,0.1058012648311915
934,215359,0.023307964012210358
935,229070,0.04793487277625602
936,366357,0.03202431831370646
937,251365,0.016136587034802218
938,343161,0.08049409807204987
939,283594,0.09107364528205476
940,370249,0.058820542856019696
941,207967,0.026386831161636377
942,132433,0.01417010930343927
943,390503,0.1923339331810743
944,273189,0.07575009478096816
945,236265,0.12841310746236076
946,101648,0.08494085572312367
947,299509,0.02745914903520688
948,445624,0.06519600461796067
949,184147,0.16952770985165447
950,119796,0.07522662341738631
951,285063,0.04661253627393085
952,168527,0.05771651917048015
953,349232,0.026791647706669346
954,115064,0.03052577073826472
955,300408,0.04005770953894724
956,224389,0.0907437052279961
957,299207,0.036147156674660175
958,321812,0.04582645670673039
959,432208,0.1521171620130306
960,291420,0.030011412006676858
961,278567,0.017551505323808714
962,444747,0.0738460660200431
963,394273,0.10860171616693352
964,156334,0.12992770804492812
965,118178,0.057239256203790514
966,213367,0.02306688069597717
967,240194,0.05071248584535015
968,252100,0.04067759247569565
969,322577,0.16158000249299148
970,235287,0.012505256168382693
971,238407,0.012490124647566644
972,116075,0.04333220530714224
973,420756,0.0335947311621089
974,201511,0.5352938503926866
975,376731,0.0338666231948087
976,124242,0.023100491281872797
977,177916,0.04652530980618873
978,165559,0.165863966868273
979,236495,0.14061743310758026
980,328691,0.015578754788589125
981,112406,0.02487402614235871
982,138727,0.011787361607302007
983,256514,0.06329359800469363
984,245325,0.12269352425655665
985,134113,0.033772737853508046
986,429280,0.01568923585542682
987,345424,0.026098411006918766
988,118602,0.19967392771436226
989,360625,0.2149155087060165
990,445264,0.31123525297865706
991,286780,0.09020689291822767
992,143490,0.02182187833489773
993,134922,0.04331010185220483
994,116451,0.08990715724674872
995,389889,0.039071926471369006
996,340350,0.08837553826598821
